Day,Total_Posts,Total_Questions,Total_Answers,Active_Users,Total_Unanswered_Q,Total_Accepted_Q,Sum_Len_Q,Sum_CodeLen_Q,Sum_Len_A,Sum_CodeLen_A,Sum_Len_Unanswered_Q,Sum_CodeLen_Unanswered_Q,Sum_Len_Q_with_Accepted,Sum_CodeLen_Q_with_Accepted,Sum_Answers_on_Accepted_Q,Sum_Score,Sum_Views,Sum_Comments,Sum_Readability
2021-02-26T00:00:00.000000,2771.0,690,2080,1617.0,100.0,395.0,1402160.0,948363.0,2196035.0,1147691.0,224914.0,143789.0,779953.0,532222.0,594.0,3757.0,1271347.0,4038.0,59338.66395819648
2021-02-27T00:00:00.000000,1643.0,413,1230,1026.0,64.0,227.0,894209.0,604618.0,1395813.0,732823.0,147535.0,96416.0,499305.0,349713.0,340.0,2915.0,712808.0,2241.0,30175.260261564992
2021-02-28T00:00:00.000000,1676.0,427,1249,1059.0,54.0,235.0,891130.0,624727.0,1347029.0,724266.0,124906.0,87958.0,452325.0,307558.0,338.0,2155.0,642216.0,2406.0,34004.257986878445
2021-03-01T00:00:00.000000,2498.0,677,1821,1565.0,93.0,374.0,1197644.0,799384.0,1764351.0,918897.0,174461.0,120288.0,670829.0,449297.0,540.0,2946.0,818584.0,3569.0,51916.36009170295
2021-03-02T00:00:00.000000,2696.0,781,1915,1663.0,106.0,421.0,1578464.0,1085817.0,2027251.0,1134568.0,267081.0,192299.0,844492.0,573726.0,579.0,3540.0,1360248.0,4024.0,48544.22426626948
2021-03-03T00:00:00.000000,2902.0,821,2076,1768.0,137.0,454.0,1486927.0,974232.0,2133652.0,1150659.0,265723.0,167454.0,838288.0,562291.0,646.0,3751.0,980227.0,4102.0,54276.11325653317
2021-03-04T00:00:00.000000,2857.0,859,1998,1736.0,120.0,495.0,1796307.0,1228051.0,2092021.0,1156438.0,292927.0,200882.0,963464.0,650389.0,741.0,4090.0,1241534.0,4157.0,61160.141578560586
2021-03-05T00:00:00.000000,2511.0,765,1746,1635.0,132.0,421.0,1551262.0,1010450.0,1936970.0,1046780.0,280884.0,182020.0,794442.0,515851.0,643.0,3822.0,1630086.0,3741.0,50831.18476775265
2021-03-06T00:00:00.000000,1836.0,522,1312,1116.0,73.0,268.0,1108404.0,795114.0,1485361.0,810421.0,106792.0,65850.0,618122.0,448061.0,373.0,2187.0,744044.0,2382.0,34672.616780367425
2021-03-07T00:00:00.000000,1747.0,487,1260,1081.0,74.0,240.0,917579.0,592605.0,1270965.0,645319.0,201379.0,138832.0,401004.0,249237.0,331.0,2826.0,700244.0,2513.0,34549.97082136899
2021-03-08T00:00:00.000000,2882.0,767,2115,1614.0,130.0,408.0,1367431.0,909813.0,2214463.0,1155059.0,263123.0,182530.0,714532.0,486699.0,584.0,4025.0,1148320.0,4037.0,59871.292826976074
2021-03-09T00:00:00.000000,2622.0,795,1827,1734.0,129.0,421.0,1606831.0,1095358.0,1891108.0,998944.0,345444.0,233855.0,747689.0,484381.0,603.0,3999.0,1320879.0,3847.0,54773.09988856998
2021-03-10T00:00:00.000000,2816.0,831,1983,1808.0,129.0,438.0,1618237.0,1103740.0,1976739.0,1063689.0,232413.0,152030.0,882911.0,612036.0,642.0,3803.0,1318362.0,3922.0,52478.89089320147
2021-03-11T00:00:00.000000,2822.0,860,1962,1782.0,137.0,463.0,1591981.0,1030594.0,2080114.0,1122970.0,273565.0,177169.0,834994.0,538429.0,680.0,3571.0,1395252.0,3783.0,59664.35971877336
2021-03-12T00:00:00.000000,2805.0,823,1980,1702.0,106.0,494.0,1546527.0,1003217.0,2091907.0,1140516.0,213806.0,133885.0,889878.0,584426.0,727.0,3973.0,1214533.0,3851.0,52796.18733257141
2021-03-13T00:00:00.000000,1838.0,556,1282,1134.0,94.0,287.0,1061055.0,698764.0,1381878.0,744839.0,187457.0,124815.0,507670.0,332500.0,414.0,2370.0,678468.0,2514.0,39852.28397614936
2021-03-14T00:00:00.000000,2034.0,561,1473,1310.0,87.0,318.0,993675.0,620749.0,1469679.0,789008.0,161275.0,98983.0,559397.0,343707.0,481.0,2763.0,1114280.0,2962.0,49171.84354201313
2021-03-15T00:00:00.000000,2693.0,829,1864,1700.0,127.0,459.0,1514783.0,998818.0,1981445.0,1097110.0,218051.0,134113.0,871287.0,588831.0,693.0,3516.0,1434183.0,3777.0,56254.72684506841
2021-03-16T00:00:00.000000,2886.0,888,1997,1829.0,122.0,514.0,1768178.0,1201878.0,2029733.0,1077800.0,233796.0,148068.0,1068257.0,736540.0,809.0,4252.0,1573551.0,4070.0,62168.77251343307
2021-03-17T00:00:00.000000,3143.0,963,2180,1805.0,141.0,528.0,1623838.0,1029068.0,2277678.0,1229635.0,227439.0,137786.0,918581.0,590042.0,745.0,3735.0,1120066.0,4536.0,64008.292447784384
2021-03-18T00:00:00.000000,2851.0,874,1973,1931.0,152.0,465.0,1668317.0,1108569.0,1975580.0,1017195.0,302247.0,200795.0,913268.0,601676.0,659.0,3415.0,1026896.0,4061.0,55789.42027262201
2021-03-19T00:00:00.000000,2582.0,844,1734,1663.0,127.0,469.0,1492470.0,971355.0,1825240.0,1035495.0,219242.0,137599.0,796042.0,506235.0,655.0,2978.0,1030956.0,3695.0,48400.49420958812
2021-03-20T00:00:00.000000,1694.0,499,1193,1066.0,74.0,292.0,966553.0,624437.0,1249960.0,656739.0,145699.0,93737.0,548776.0,346870.0,442.0,2195.0,929083.0,2346.0,37733.14686284336
2021-03-21T00:00:00.000000,1853.0,558,1295,1141.0,93.0,288.0,1091455.0,724646.0,1422679.0,789267.0,239969.0,184403.0,526042.0,339887.0,418.0,2321.0,871308.0,2692.0,38380.97399306616
2021-03-22T00:00:00.000000,2630.0,814,1816,1733.0,147.0,431.0,1694035.0,1184925.0,1822828.0,929932.0,311666.0,209551.0,829095.0,571496.0,598.0,3474.0,1244498.0,3950.0,42162.41264191344
2021-03-23T00:00:00.000000,2865.0,887,1978,1915.0,130.0,510.0,1710734.0,1124310.0,2025330.0,1082749.0,294699.0,201288.0,954744.0,615630.0,759.0,3879.0,1113771.0,3975.0,58361.273540788985
2021-03-24T00:00:00.000000,2969.0,974,1994,1914.0,161.0,524.0,1797821.0,1186406.0,2078803.0,1108754.0,286516.0,183592.0,950827.0,633506.0,765.0,3892.0,1374261.0,4499.0,57525.03080731828
2021-03-25T00:00:00.000000,3009.0,984,2023,1932.0,129.0,542.0,1808652.0,1194083.0,2041597.0,1087242.0,233249.0,150136.0,960135.0,623768.0,751.0,4210.0,1398592.0,4383.0,53215.22431883167
2021-03-26T00:00:00.000000,2864.0,878,1986,1697.0,128.0,493.0,1644229.0,1081319.0,2091600.0,1129407.0,215378.0,129635.0,892021.0,578577.0,737.0,3299.0,1321808.0,3878.0,58381.24663158863
2021-03-27T00:00:00.000000,1723.0,539,1184,1096.0,84.0,280.0,1071053.0,707454.0,1362973.0,755459.0,168375.0,113151.0,594095.0,405837.0,403.0,2292.0,777740.0,2518.0,32723.555909192586
2021-03-28T00:00:00.000000,1553.0,519,1034,1100.0,76.0,287.0,993599.0,639261.0,1152029.0,602195.0,155265.0,100432.0,556847.0,351512.0,437.0,2643.0,815942.0,2365.0,32788.35070702939
2021-03-29T00:00:00.000000,2519.0,879,1640,1654.0,132.0,469.0,1616419.0,1081124.0,1639924.0,906885.0,283019.0,194398.0,768134.0,492416.0,673.0,2949.0,1245212.0,4047.0,37234.58769564387
2021-03-30T00:00:00.000000,2596.0,853,1743,1737.0,144.0,459.0,1648689.0,1087845.0,1880449.0,972373.0,349592.0,235891.0,816770.0,530641.0,681.0,3250.0,1317596.0,3759.0,47890.70019846356
2021-03-31T00:00:00.000000,2658.0,874,1784,1793.0,131.0,444.0,1740214.0,1159045.0,1883680.0,1031241.0,238753.0,147720.0,848251.0,565083.0,640.0,3258.0,2489282.0,3699.0,49603.394598224266
2021-04-01T00:00:00.000000,2510.0,821,1689,1677.0,114.0,448.0,1637379.0,1090268.0,1767199.0,907952.0,258923.0,185586.0,917514.0,613252.0,659.0,2967.0,1184062.0,3385.0,44904.43159893878
2021-04-02T00:00:00.000000,2254.0,735,1519,1482.0,101.0,423.0,1359364.0,905729.0,1592781.0,859130.0,191479.0,123180.0,796782.0,537759.0,628.0,3242.0,1104284.0,3441.0,41645.73315838005
2021-04-03T00:00:00.000000,1702.0,534,1168,1098.0,82.0,301.0,1032836.0,687350.0,1215314.0,663532.0,150609.0,86450.0,617139.0,418880.0,434.0,2097.0,672213.0,2371.0,39123.95235459548
2021-04-04T00:00:00.000000,1716.0,570,1144,1077.0,94.0,309.0,1225872.0,828985.0,1259760.0,652435.0,237925.0,162372.0,612511.0,405434.0,460.0,2569.0,704405.0,2546.0,35727.33039694746
2021-04-05T00:00:00.000000,2266.0,767,1499,1493.0,138.0,412.0,1558194.0,1041436.0,1558719.0,819199.0,318355.0,207795.0,822489.0,559864.0,617.0,2334.0,909954.0,3074.0,43003.648227033154
2021-04-06T00:00:00.000000,3299.0,997,2302,1847.0,134.0,536.0,1879196.0,1247798.0,2408265.0,1282352.0,284207.0,180943.0,993222.0,669443.0,826.0,4861.0,1844401.0,4789.0,65516.833388194886
2021-04-07T00:00:00.000000,2820.0,935,1885,1979.0,140.0,530.0,1866431.0,1263199.0,1978473.0,1090994.0,337650.0,237506.0,1032528.0,694740.0,761.0,4073.0,1647315.0,4133.0,55228.60763724881
2021-04-08T00:00:00.000000,2862.0,972,1890,1844.0,157.0,509.0,1949591.0,1287663.0,1911666.0,1061759.0,345124.0,240815.0,935351.0,588812.0,745.0,3645.0,1365015.0,4505.0,49920.87579032024
2021-04-09T00:00:00.000000,2769.0,925,1844,1737.0,119.0,524.0,1837901.0,1233645.0,1890924.0,1030164.0,306322.0,219063.0,990844.0,660330.0,787.0,3322.0,1112310.0,3738.0,44388.16203306951
2021-04-10T00:00:00.000000,1775.0,564,1211,1173.0,87.0,329.0,1201119.0,841029.0,1347767.0,712416.0,201921.0,137990.0,687192.0,482989.0,478.0,2161.0,648153.0,2405.0,28463.274610001066
2021-04-11T00:00:00.000000,1875.0,634,1239,1193.0,88.0,363.0,1247046.0,846048.0,1191894.0,626403.0,193424.0,127194.0,698046.0,481891.0,542.0,2830.0,1089079.0,2691.0,32631.4042810422
2021-04-12T00:00:00.000000,2587.0,865,1720,1862.0,144.0,480.0,1631182.0,1085841.0,1778195.0,960452.0,304749.0,207733.0,898559.0,599703.0,708.0,3230.0,1227411.0,3598.0,49356.88527135884
2021-04-13T00:00:00.000000,2812.0,923,1885,1856.0,163.0,498.0,1752466.0,1180907.0,1929173.0,1043843.0,324848.0,215707.0,895677.0,595157.0,727.0,3843.0,1371448.0,3835.0,48896.34609784432
2021-04-14T00:00:00.000000,2772.0,984,1787,1820.0,152.0,535.0,1988603.0,1345313.0,1752914.0,939161.0,363277.0,251350.0,1053183.0,723696.0,741.0,3666.0,1267481.0,3989.0,47852.686390488496
2021-04-15T00:00:00.000000,2964.0,1002,1962,1863.0,158.0,537.0,1953807.0,1300535.0,2043323.0,1122012.0,324541.0,210994.0,1009158.0,654986.0,755.0,3292.0,1337705.0,4542.0,45245.53447909029
2021-04-16T00:00:00.000000,2636.0,903,1733,1861.0,126.0,496.0,1837912.0,1239907.0,1762038.0,974066.0,248829.0,166689.0,1006303.0,666121.0,742.0,3046.0,1419217.0,3753.0,44394.193365634055
2021-04-17T00:00:00.000000,1711.0,516,1191,1097.0,75.0,283.0,988962.0,614226.0,1247957.0,693136.0,154829.0,83804.0,541990.0,347317.0,435.0,2321.0,1072606.0,2490.0,32051.772170331005
2021-04-18T00:00:00.000000,1781.0,589,1191,1143.0,86.0,325.0,1207489.0,831522.0,1245154.0,691589.0,168431.0,111817.0,667227.0,464644.0,465.0,2231.0,580995.0,2405.0,30578.159611426756
2021-04-19T00:00:00.000000,2585.0,884,1697,1723.0,141.0,479.0,1939649.0,1357091.0,1742453.0,948193.0,360621.0,256398.0,1018475.0,707054.0,663.0,3224.0,1362049.0,3714.0,42955.58848811501
2021-04-20T00:00:00.000000,2850.0,995,1855,1899.0,152.0,516.0,1980314.0,1315839.0,1812449.0,986056.0,298912.0,189861.0,1031941.0,679984.0,733.0,3357.0,1452149.0,3884.0,49166.504651991185
2021-04-21T00:00:00.000000,2842.0,943,1899,1990.0,134.0,519.0,1694255.0,1110640.0,1838311.0,941677.0,259198.0,169372.0,922501.0,611095.0,748.0,3595.0,1227220.0,3983.0,48704.223131894636
2021-04-22T00:00:00.000000,2905.0,995,1910,1929.0,150.0,533.0,1957966.0,1353485.0,1906506.0,1041791.0,298662.0,200008.0,964405.0,637493.0,753.0,3324.0,1265194.0,3961.0,53858.763246871924
2021-04-23T00:00:00.000000,2820.0,974,1838,1835.0,140.0,529.0,1837277.0,1207075.0,1774155.0,931344.0,302286.0,199925.0,939014.0,620656.0,741.0,3287.0,1235073.0,3972.0,55261.778996979774
2021-04-24T00:00:00.000000,1747.0,584,1161,1123.0,92.0,291.0,1225903.0,847445.0,1160626.0,650406.0,239917.0,170276.0,573973.0,390702.0,444.0,2365.0,1009408.0,2583.0,36393.92492731565
2021-04-25T00:00:00.000000,1827.0,626,1201,1158.0,106.0,323.0,1279897.0,880289.0,1287583.0,712633.0,281588.0,197406.0,627720.0,429603.0,456.0,2130.0,889562.0,2773.0,35207.16073023777
2021-04-26T00:00:00.000000,3007.0,1003,2004,1831.0,165.0,508.0,1828884.0,1188722.0,1921551.0,1051595.0,309756.0,201552.0,908389.0,579791.0,738.0,3802.0,1280839.0,4391.0,60480.85519159683
2021-04-27T00:00:00.000000,2843.0,1009,1833,1888.0,156.0,540.0,1985541.0,1362836.0,1847206.0,989966.0,330529.0,230179.0,1054228.0,710320.0,846.0,3484.0,1576558.0,4076.0,52354.75107843873
2021-04-28T00:00:00.000000,2888.0,990,1898,1909.0,156.0,504.0,1949069.0,1322495.0,1899880.0,1025671.0,338921.0,231029.0,963345.0,646161.0,727.0,3725.0,1319956.0,4068.0,52282.52759697156
2021-04-29T00:00:00.000000,2925.0,1061,1864,1914.0,173.0,571.0,1958131.0,1272104.0,1797330.0,944312.0,344108.0,228508.0,1052544.0,678028.0,845.0,2913.0,1508884.0,4098.0,51955.61217026325
2021-04-30T00:00:00.000000,2595.0,829,1764,1701.0,124.0,454.0,1677257.0,1136204.0,1808517.0,1007179.0,334656.0,242717.0,838709.0,544687.0,673.0,2975.0,1051848.0,3673.0,53745.61931539869
2021-05-01T00:00:00.000000,1645.0,530,1115,1166.0,84.0,279.0,1105171.0,760252.0,1191189.0,675205.0,200245.0,136611.0,571593.0,402237.0,409.0,2227.0,687707.0,2116.0,25701.322450363747
2021-05-02T00:00:00.000000,1727.0,595,1132,1101.0,83.0,327.0,1328299.0,947217.0,1185228.0,645131.0,241360.0,186042.0,637050.0,427522.0,443.0,2411.0,794822.0,2113.0,30651.525030125893
2021-05-03T00:00:00.000000,2514.0,907,1605,1670.0,139.0,479.0,1834484.0,1246172.0,1475844.0,759386.0,363495.0,254386.0,953015.0,647242.0,682.0,3370.0,1263006.0,3689.0,43313.097226169004
2021-05-04T00:00:00.000000,2771.0,996,1775,1813.0,157.0,543.0,1932810.0,1288146.0,1833359.0,1054552.0,350788.0,226509.0,1047557.0,703400.0,807.0,3490.0,1457757.0,4161.0,49312.218007685224
